sha256	bytes	source_path
6f67726fd40036fbe56f58652844b7082f99e736bb8c59db9a94d97bed50f086	29062	0_Study Guides/figures/2022-01-09_12-23-55.png
6224486912d54d3dfd35df81b3f96e975572a3283bc427d7a27dfa5e17b2d502	85220	0_Study Guides/figures/2022-01-09_12-24-40.png
cc78bdcf7dc5008ab2ceb279ce2ef46a73f439488dbd22a2350dbe3121ea5ce3	47989	0_Study Guides/figures/2022-01-09_12-28-49.png
2eea0ea5a92f08ce1a5d2a901094d2dc946606577555f375d0fcb619bed7dcfe	44418	0_Study Guides/figures/2022-01-09_12-58-27.png
870a971ff5e4befdecdb50e3d2b62fec135cca5a9a49ac12917246066715e0fe	45461	0_Study Guides/figures/2022-01-09_12-59-50.png
f8faa2b84e3e67d3fed12a924ba5e4a1ea4947d2c9f7ff3f4829d9ef2428c4e2	79285	0_Study Guides/figures/2022-01-09_13-01-09.png
04c05c81f9aaefbefebf3ac871b22187c7b4160d0bdada88f7f3ab61055a37a8	138591	0_Study Guides/figures/2022-01-09_13-03-01.png
e86f0341013c45e06d19bea8ac1369f7f5fff940ff2917321bc48d698a4da00a	40902	0_Study Guides/figures/2022-01-09_13-03-12.png
27ca28550a5186f4927b803fa1aaab9e73275c2c23927f82938bf793a2aebbdc	78252	0_Study Guides/figures/2022-01-09_13-03-27.png
da545f74ccf64801ef4e96dc4d67029965529f6c70642829932b53909d4de295	29852	0_Study Guides/figures/2022-01-09_13-06-25.png
021e08f3889260365c50a7a8afffe9f89db42ba732cd42c3ea709ef4f1fa83c3	57539	0_Study Guides/figures/2022-01-09_13-07-04.png
950acbfea2d24a57fdfaacc7449b8e2012d3faec0a9bcb6252908011d36a4f6c	19391	0_Study Guides/figures/2022-01-09_13-07-48.png
ebf570f7d4c63f021fcb8bb08ae04e7eab9877b8850ba11426da4bd261e98657	101790	0_Study Guides/figures/2022-01-09_13-08-23.png
75381957438b9f6e3deca6d8fd1145d29f15c580cf7c6047fa58b2a9ca5b0b85	74979	0_Study Guides/figures/2022-01-09_13-20-16.png
629a90148e8d2e0b5e26ed40b5dcaaa05a4c573084d95168e409b4033601380f	41365	0_Study Guides.html
2425bf29f0902c4c872c5198fe9c764ad731f0f6b00ac6f95bb14031a4fee7ac	43374	1_Hartshorne/1_1.html
fd93320a24c24274747eba7982af7fc182bd3e5b2476eab934ed18a3b85bc152	59114	1_Hartshorne/1_2.html
301605ae1355538116e922903703e0db8412ea233f103566cec0ff867743edf0	61332	1_Hartshorne/1_3.html
ac522870526e1355972c510d234e00eaac6ffb4b8eeddd825df1b5753edeb74c	39644	1_Hartshorne/1_4.html
35142ed37e7690825d33723fcb26b5936526f795d4065e4f440de55766dd9e17	55844	1_Hartshorne/1_5.html
ef3a13ff2560da6ba8fcac7318de773660d09fc66afaaf0f917a2784ed67b2c1	36477	1_Hartshorne/1_6.html
4f7e9db9aaad680834d3ac7188f9a5e10463b4325b66ff338add44aaabfbfae0	40738	1_Hartshorne/1_7.html
9c6140518de3efc0f157a5fff560704e8544840404050d7feb123cf8a555f959	32207	1_Hartshorne/attachments/2022-09-17_22-10-43.png
7abd5ba7e906168a3bde5bc7b7e11d2e501dfb2f53bc4371cb6fb65840fbcf63	27661	1_Hartshorne/attachments/2022-09-17_22-24-16.png
61c528e6e9dda8c281c63730563d4e0c17f68078569561b8ee8443c5820d819b	43910	1_Hartshorne/attachments/2022-09-21_00-14-42.png
a56c1b75284f22bbd944a41d14f1adc924eed4d67a9064fc2b6bf101277c6023	29553	1_Hartshorne/attachments/2022-09-21_00-15-32.png
eb8ad2a869e156b2a027ea3945f4d5db2ad008c9f8def3ff1e68694a6f85e36f	424	1_Hartshorne/build.log
9c6140518de3efc0f157a5fff560704e8544840404050d7feb123cf8a555f959	32207	1_Hartshorne/figures/2022-09-17_22-10-43.png
7abd5ba7e906168a3bde5bc7b7e11d2e501dfb2f53bc4371cb6fb65840fbcf63	27661	1_Hartshorne/figures/2022-09-17_22-24-16.png
61c528e6e9dda8c281c63730563d4e0c17f68078569561b8ee8443c5820d819b	43910	1_Hartshorne/figures/2022-09-21_00-14-42.png
a56c1b75284f22bbd944a41d14f1adc924eed4d67a9064fc2b6bf101277c6023	29553	1_Hartshorne/figures/2022-09-21_00-15-32.png
c6ac7e99a18e9e665e6a2680e2b1edf1a932bed2d1e7cbc5ad84ba7c6f4ab81a	28449	1_Hartshorne.html
61e6872a5056b2becb0afca037d3a895fee982a5ee766a4caa5cfeab7d38b70e	21117	2_Hartshorne/2_1.html
2c580d3fbcadb4dc370277a795a91d5b91d003345925875fd8381136c237982a	21132	2_Hartshorne.html
9accc4b5ae61d2845d1ad1a7c6d8d2b5dc6337887f9c50a7581e16f19658f529	54574	500_Extra Problems/Gathmann Exercises/2020-08-30.html
aac7cf378cb293d767b2a4260635d651f2347f6e490165a357df36a19a14e3ed	49933	500_Extra Problems/Gathmann Exercises/2020-09-15.html
98f0ad1d36a4132233399d47cbf81b73ae8e34fffc48812a16ac2f77e1dc828c	44155	500_Extra Problems/Gathmann Exercises/2020-09-18.html
79358b570febd58e7d22950811cd04db00fa117a291814f02bb2b12445b78377	37858	500_Extra Problems/Gathmann Exercises/2020-10-06.html
ff18321f1f7ba44851cca8532080bded0b095b86bb8a9bec63dd3ef994fd65b6	39335	500_Extra Problems/Gathmann Exercises/2020-10-26.html
688553974ac3d1d2fbe343a0ee15c2862c38a37ebd744c6d217f843f23ab6c47	72968	500_Extra Problems/Gathmann Exercises/figures/image_2020-09-01-10-43-00.png
21056011c14c5b637f5d9eea4d8be5f8adca8081bf6669446c36c2589264377c	453268	500_Extra Problems/Gathmann Exercises/problems.pdf
94ba4e25a6b8226c295c72619c3cda3c854e568fe4cf7479fefad6f6471cbc1a	33228	500_Extra Problems/Gathmann Exercises/problems.tex
7fd8076092785da774d2e8552975f20c50a204cbb87fd20d93dd23b4739ada4f	33458	500_Extra Problems/Gathmann Exercises.html
b0319980844309d6aa0887a571ebed6cea0e4b2b5a334b2ee228f23a105aa044	52484	500_Extra Problems/Hartshorne Exercises/AG HW1.html
fe327b77ce3a6cff497aa8d152950111d1c610cae2b1845a405c4e9948a1bc76	69304	500_Extra Problems/Hartshorne Exercises/AG HW2.html
f48fe0180ff01f1a559e61255e5ae260d9bf7d1d51c4df4149b9039ff6d7fb59	29645	500_Extra Problems/Hartshorne Exercises.html
074df0543dc8503d2d5815ec8ae7fbfc2b819000a168004f201ef1bf95c78ebd	28201	500_Extra Problems/Misc Problems.html
8cfeb60c7f0f6543d1dabe19951c74e5eaf2f3dfdce190275a1576c4840df98f	20204	500_Extra Problems/Rising Sea Exercises/Algebraic_Geometry.tex
7517e7cb89961b12a4f4de7f278fd0faf5caf4ad23abf66958a7b51fda6d5d90	553	500_Extra Problems/Rising Sea Exercises/Makefile
b61b07f2dbd0c893fa62c7b48a21374e6f502bfd849d659148777ef5d58cfbaa	27199	500_Extra Problems/Rising Sea Exercises/Rising Sea Reading Notes.html
9c8d63556370b228474b24c8a211cda51c7356ea628b52e6ca3a32afd8d73ac1	45698	500_Extra Problems/Rising Sea Exercises/sections/2020-06-14.html
9dd61ff65a67e5f3f1aaa9c22e2718cf74ff6849a6bae484b9b4c6a421d03ef1	52230	500_Extra Problems/Rising Sea Exercises/sections/2020-06-25.html
a703b26d4bdb2d0249390f492ea73039631eb87c22e57ed61c689b39d3e7665e	31132	500_Extra Problems/Rising Sea Exercises/sections.html
c2ea4df7e9d0a19720c732cdcc325b79957ab381fa4d60520086359eed98a33d	28361	500_Extra Problems/Rising Sea Exercises.html
8d6e9daad6010a8fe5a98daea1a2320901416ffdee19eafa6e680e02f2e4c994	27858	500_Extra Problems.html
5edeee9d9305f6d3e9647208a549a78e86b16d39f69f94cd84d3c6d2d55ee0f6	44489	900_Changelog.html
b874ab97fb6d7d73733979d6f1350af034e4c3565984ef88a22d6ab7b2aebd8e	349611	Definitions.html
8180da7f797c717d262fc7cc91ed2923133d38bc7b95221ee80dc543072b25eb	81316	Fulton/0 Notes.html
cd71b2f085f54a18cce0237d7c0b93479a4e16e5b0d4ead65f344e2f1f41cd28	34812	Fulton/I Definitions and Examples.html
064221fe714f7c47d71071e33a90339ee56555c033184c290a58f3cf28d8274c	26568	Fulton/II Singularities and Compactness.html
27c8ee928180aeda646e199e61e9f3e0b743cdba0ead68bc82f70bb166493e94	9242	Fulton/figures/2022-10-18_15-33-37.png
536bc1f9d90a6a04ac1e5fc25b10fa9292fcf3b61eae0b188ca3c3d336125d43	3822	Fulton/figures/2022-10-18_15-33-47.png
6410fdc8c0858b6ea905c01851b1d933fac8c880a007132f5fb915db3e0440a0	3302	Fulton/figures/2022-10-18_15-36-53.png
9d7362ba7510383a63358e8898e7ef9c0c4e370f5e8efab9633cd7e2343d843a	2628	Fulton/figures/2022-10-18_15-39-10.png
0de73c22ddb57f90c15fdef78467886039452a15248ac6af87ea3ea0a5b23109	3928	Fulton/figures/2022-10-18_15-42-04.png
e1977a6c32d8506072f41add620e51fc63e7b60fc51d4da1b38d9b61c43520a0	4628	Fulton/figures/2022-10-18_15-42-18.png
ae2a897d9827531a5b9490739b2d8b728bca75c6e7fe2b7a7b19a212536a9196	3968	Fulton/figures/2022-10-18_15-45-17.png
c8af1cbf028ed6225ed18c5364315231187388d66977a82daae297a448a1473a	9387	Fulton/figures/2022-10-18_20-35-45.png
9941a04534bbf5b69be15a7e19e598e975681e82b94ce71e0d152cc6ebce9539	4689	Fulton/figures/2022-10-19_18-23-05.png
afa98645a6d0a154edb1b6d0f3c79f25b4822182fe1d1173692d798547aeaef7	3692	Fulton/figures/2022-10-19_18-35-59.png
783fc376f5634e6b19676b1eb3f57e142ed93c36fe92107bae592d013a615a40	13830	Fulton/figures/2022-10-19_19-08-06.png
ecf03a0fc0882b6c022aed6ce957abddca742b470a4ec5ab79668fe126642b64	65639	Fulton/figures/2022-10-19_19-19-36.png
9798197095d8b6e8e9fe98d5117cf559a19943316d55d4c0cb98e76ef8b00e59	49819	Fulton/figures/2022-10-20_00-07-20.png
6a493f044517aca6298dbd18e1e81e0fb9edd71ee5dafdd44a0a6bb08c86f39c	26459	Fulton/figures/2022-10-20_00-10-35.png
218cb1af63fbdd420ef71e59154e1253d577602b3d5d0af3f9abd7b231f37c39	26596	Fulton.html
5e9836b6d4714b3bce05024b62beac78199da43af15c1c86104c3c8e70969b9b	53710	Hartshorne/1_Hartshorne/1_1x.html
806d5461925f5f3a07ab5a7ac3d240baa776322fac0be64754016023e29bc37c	67729	Hartshorne/1_Hartshorne/1_2x.html
ba0232dc5371e272ee24ebd1268a955c229aeb15f17f054a518407ab2180e52b	69584	Hartshorne/1_Hartshorne/1_3x.html
67ed31666473d5f54620246ceff98d18a9e02d6037e475622e73e201cbe47210	47928	Hartshorne/1_Hartshorne/1_4x.html
59794a04c59a5b6c81608e8b509402f336184c5a3505e25e901636fbc22adf1c	64205	Hartshorne/1_Hartshorne/1_5x.html
6a26ff16da905a76709ee4d454b053babab09c5566403cf6344bf2080053aed7	44803	Hartshorne/1_Hartshorne/1_6x.html
c6b8827286c3b1f5053d421a60f62ded02a82cf83ea29fe12d81d58bb3a243c6	49781	Hartshorne/1_Hartshorne/1_7x.html
4d79a5b061b8a9becc3eb6e19439a333c084afc12cf2d20bdeef98faf3a7146f	35972	Hartshorne/1_Hartshorne.html
13a6220bb1574923eb5e41e9e75a677dfaea4be977dd8a100934caed6ce2d023	79590	Hartshorne/2_Hartshorne/2_1x Sheaves.html
775cfe8c9454de2c3ac6d7a0650071f1f7d1bb559c7aca6184722029f9dcff3a	68441	Hartshorne/2_Hartshorne/2_2x Schemes.html
392d9a9843c0a1b1921d56e89b4181ee411a652c9d407f3e9d42bb9dc415bea8	87123	Hartshorne/2_Hartshorne/2_3x Properties of Scheme.html
bfab7ff4e11e67f5d32a32d1b2ff68c2855114ef069e31da8db70a1dff13eec9	71485	Hartshorne/2_Hartshorne/2_4x Separated Proper Morphisms.html
c6e78419f876a62cde47d6b68b66946ee258fda5a3c9afc3eff25b72b52498e2	98335	Hartshorne/2_Hartshorne/2_5 Sheaves of Modules.html
173f8bf1c046c564da57de4542d5e1f4bfc1246275a7a8c3c31ef7f75694c8c5	103929	Hartshorne/2_Hartshorne/2_5x Sheaves of Modules.html
de2266a50ee88fd20db0a1bdb16ff18cfbbce935eff9e068da85eed40d695e98	76529	Hartshorne/2_Hartshorne/2_6x Divisors.html
3f8544f4b3bc2ceed47c3dcada0759358b9a16cc5a6f1af59b9f4770d4b34c51	72315	Hartshorne/2_Hartshorne/2_7x Projective Morphisms.html
a62d9e143e3746cabb8f9b07f08382a4b70393dcb118c34ebae69e424ad71da8	67886	Hartshorne/2_Hartshorne/2_8x Differentials.html
d082577758dc9691261bf8f11ca432cf5172bd65e691e7fa12d573a2e05160fe	48678	Hartshorne/2_Hartshorne/2_9 Formal Schemes.html
2cc55577943bfdb78cbbdee189a59f7f6398f367f9192f832b8d5e43802f7e7c	53012	Hartshorne/2_Hartshorne/2_9x Formal Schemes.html
f44f6da63521b4af33398d5bc29636cd009ced94bc710751218b282dbc843baa	39045	Hartshorne/2_Hartshorne.html
037c411936bafd767728d90580506be90ed8f7cab88a60582167ce110269bf6e	37579	Hartshorne/3_Hartshorne/301.html
24ca3a4800ccb613dc4719629c197b2b23825564860e062b6baffa956aac758a	39268	Hartshorne/3_Hartshorne/301x.html
d2d728f0402d568a85039d974d6c7f63fd33cba039243da959d1af5a788e3b4c	37565	Hartshorne/3_Hartshorne/302.html
4aa71f397c482e2b568a0ce341ed028814ca7a6bc263096eaebb09c0c62d3179	51781	Hartshorne/3_Hartshorne/302x.html
4af3f41578cf61e379ffb90179aed4a4f2aa3be6c35238c0dd0f27e3f1d4c7e5	37603	Hartshorne/3_Hartshorne/303.html
8b92666c185ca525088f261d39ceaab3b635c9c99dacaf609e0f5f71feded5ad	52787	Hartshorne/3_Hartshorne/303x.html
c942d9489573392720a681c7c5343c31a680bd918236251e9e9c0a0c4cfc04f6	37555	Hartshorne/3_Hartshorne/304.html
a264d6c10fdbc1b7a66a3edbbd194884618ad938163cc2ec32fa3c5a223f9f70	64428	Hartshorne/3_Hartshorne/304x.html
3f9ede134e0576356b329a9eb53813a85b3c4905acaa02c9fa4d0bbc9c40e0a5	37591	Hartshorne/3_Hartshorne/305.html
46b1daa19f6fa58913257fbaf2bf8b4d4b2a335f9dca3c03d11fbc04034bb1bd	71506	Hartshorne/3_Hartshorne/305x.html
ee44501fe27f470e3430dcff3aab25aff1061b4f005b5644d22a1ceffc7519a3	37567	Hartshorne/3_Hartshorne/306.html
2d86f3a52d9c016c322ed289d03f4b3a67c12b36fe93ba5b055560d0e6c26026	64535	Hartshorne/3_Hartshorne/306x.html
288e74bf540de9b12966a606274b03e6755ec129c898b277d91fa88a5adf4170	37549	Hartshorne/3_Hartshorne/307.html
09279bc59e50bd831f09787651ba7f02a7865356205bd991eb3822d6c4fe2c94	47509	Hartshorne/3_Hartshorne/307x.html
f83c197534cca1cd645b992b33ade065b2394d0cd53bef3e97234392f6edf88f	37585	Hartshorne/3_Hartshorne/308.html
3fccf4f26a98636d86aa3dfc9177cc18a2a2a5220346370b5784baae50997b1e	47007	Hartshorne/3_Hartshorne/308x.html
07006540f7fa8c94f502bf8688dda919ed26e42a7528613c8bdf373688463e70	37551	Hartshorne/3_Hartshorne/309.html
b8570488dfa3a633738a11691d37f518bfbae4ed065b2ba4604b032fec30bc91	58580	Hartshorne/3_Hartshorne/309x.html
0e719514bc17ae753bd01bdc176df62f640dc6df532acdbf45eec3c43e827806	37557	Hartshorne/3_Hartshorne/310.html
3bd2372a10a678afd968439e0b7c84a08f3fff3616af3b176bd903ae5b1a276f	52439	Hartshorne/3_Hartshorne/310x.html
bd0a5f9170962f32ee8001482df4492062d085a98cb8b2ebdd841721bd2a21bf	37587	Hartshorne/3_Hartshorne/311.html
a2012b54e7803f5098616a0d8acda8de4e2d184de609537b524e8efbb50c52b3	52742	Hartshorne/3_Hartshorne/311x.html
7f0ac996580022bd8f2cf51fb45f9315e6b861ab85f7ecae3e9b1eb19e048722	37577	Hartshorne/3_Hartshorne/312.html
687212b0985ce491727dc8623b84400db774f13a172760fcb46d390eb9fa729f	48535	Hartshorne/3_Hartshorne/312x.html
4026e279abb1584f3f02cb0365ef47e1c677fe9082d1c309067d5138ce77763b	13507	Hartshorne/3_Hartshorne/figures/2022-10-23_00-23-42.png
dcb7ce65847030836ab72e88c9ac6c4dbb052281b556947eeda271d93169040b	41784	Hartshorne/3_Hartshorne.html
eec2120c23a3573a7234a566fd57a5e0c4af85e48c2125be993502ac69d1404d	49427	Hartshorne/4_Hartshorne/4_1x.html
a30bc7b2e641e55b1d87f1977c2247d91724236bb24d56593bfdd411b71d9750	62354	Hartshorne/4_Hartshorne/4_2x.html
3857412c1f8527f03f3a0fe2bd37c28ddc41f53e773fd0a02f498447c9a7694c	32435	Hartshorne/4_Hartshorne/4_3.html
f289a4b32825aa18fd10f887c398af4fbc5c690e88260a2be0e38d1dce419335	52509	Hartshorne/4_Hartshorne/4_3x.html
addd84d81613123c4eb607d36b68f7991158bf096eaa8d44ed328b00ae68d956	32405	Hartshorne/4_Hartshorne/4_4.html
30711c88ca9b7ff23d94314ea2f557259f3ec7fdb8224d9784466a7fca075cb0	83067	Hartshorne/4_Hartshorne/4_4x.html
88d2b1c7a752d627ff3dd69d47b08f858d60e9e5a0065d46909fb5ca5a9c1c0d	32421	Hartshorne/4_Hartshorne/4_5.html
1bd0b81d6c06d52a481335815722985c46bf2d47ffc7af04ff86ec6069dae004	48174	Hartshorne/4_Hartshorne/4_5x.html
30ae6995b3d532d772ad1ace5cc5dcdc102de61e67223f5c57fd2e99b8813eca	32491	Hartshorne/4_Hartshorne/4_6.html
9d243c4fab146738e27d799198adbb4980d8fec11cd3ad74d45332cf75105f1e	42543	Hartshorne/4_Hartshorne/4_6x.html
962e718b72f58d10c1f46c9916011f2d22a7531f6b1947c9d005f528dee2ea19	34805	Hartshorne/4_Hartshorne.html
97f58ba55d78f1d3d0fd882d0569ff5f647dd04723a8841fcf7dfaa53c57d71a	32429	Hartshorne/5_Hartshorne/5_1.html
f5a0a833e4a86818d9fe87dcc7cfec8421d0a604c99120c071e25d6d64420c31	60634	Hartshorne/5_Hartshorne/5_1x.html
6e87cfda2bf2d1cb0e60ccd59e94db5829981252039677d89029e77795e5cae5	32399	Hartshorne/5_Hartshorne/5_2.html
bc29f3eaf903f31326c8652846fd1b46a50de1ba8370dee5d6c2908e56d37f30	63362	Hartshorne/5_Hartshorne/5_2x.html
684febd5907ee76227096676606fd7b07d33c25d555b0e87c32708a8df86a194	32419	Hartshorne/5_Hartshorne/5_3.html
1959828ae35417906fffcf2d9ad9b7ab09f849c7b5b532fd322472c6754a023c	46288	Hartshorne/5_Hartshorne/5_3x.html
d70cc2f9f31a984b15ea958122475bd641bcd95e020b7b37d52258fc94d33310	32473	Hartshorne/5_Hartshorne/5_4.html
f47f9d40dee93f1cc2f5a258b15f2ffc5157a8858f7235ffe4896b6af9742c8e	60441	Hartshorne/5_Hartshorne/5_4x.html
9974b82cc491b960ca4e4f74b4c591d12c4e1861a4208c7961947bd4ca8dbf10	32423	Hartshorne/5_Hartshorne/5_5.html
26d3a2307d4a169f87f2aab0131754edf2625c60e7e4bb954ed46c0451e0e7ff	47952	Hartshorne/5_Hartshorne/5_5x.html
1ef8141f4e2eced6ac1ad47c690157633fe4180d2e42068c7359ed6f9fdc23d1	32423	Hartshorne/5_Hartshorne/5_6.html
df95f71b22e58aa259b77bada88a6307380109c5e9e9a8fd45156bc487de522f	37052	Hartshorne/5_Hartshorne/5_6x.html
c83e6bdad7b0128ec3871785a5a7b1bd57c73833f629f39c50784da955a7d0d5	23323	Hartshorne/5_Hartshorne/figures/2022-10-22_21-13-10.png
f3f87d8be7cd29ce4e9392a8c180ba15eb8e0100835e0d7f31b06ce72d40c911	1182	Hartshorne/5_Hartshorne/figures/2022-10-22_21-16-28.png
eddc5ce780c5f28387a633af95a08c87ea5b347626da5449caba61172cf3f1d2	1967	Hartshorne/5_Hartshorne/figures/2022-10-22_21-17-05.png
0825f646a3cd114246073fd45dd2931762687817930be929673aa94d3c83051e	2302	Hartshorne/5_Hartshorne/figures/2022-10-22_21-57-34.png
2491603947f22b15b681830dabb30878a894a44274502799b8744ff750d20d25	34808	Hartshorne/5_Hartshorne.html
ae63cc34818876f604ab92f1727a3e630f8966b78e6a4094a90ada68cee63848	28758	Hartshorne.html
d107217c916c0c1ee9bd1584897bc894e613f0b27d3a6fea91a2e8adea4b4787	26007	IW-Queues/queue.html
4a9146d13d30021763b66466a4224a55b787ea6a34d9712db66c23058ecc1ab2	24111	IW-Queues.html
fad6adee3cfd47a9f0f9b1076cd8b4b2bf600c89a59e4aa424f345f982009c49	28353	Pasted image 20220921202350.png
5649288ea3137cda2c23b03393cfa6a025ba66933f52d5a3386b2dcb416edf29	66742	Pasted image 20220921204101.png
319622d3505d4a326f47350c309dda15e9fa28abb2ad8cf1da3c59c68732027b	42102	Pasted image 20220921204126.png
c96d3db346096bff876d703bf749c4e71be45740776298ac72b060678c083bab	16457	Pasted image 20220921204305.png
4b37b4ca89fea880588de998e9f5f659f0f01483a304673782ee4092689c3a52	40147	Pasted image 20220921204448.png
8e08912dd681c77101808c5e92457ae53cf9e478494f748d58513b9586bc7436	17314	Pasted image 20220921204544.png
b56c6dd5702ad4ba40e255a7d5515cb1a8a0caae42aeaf1ccce32fccef253145	1033	_emanote-bin/compile-css
5de02eda57af55731e740cc5985ee099e115980360db9488fafea6f062370f1d	155864	_emanote-static/fonts/Nunito/Nunito-Black.ttf
7deab4b97733e56e9e86f86338f44d656adb9547b206b68f78eaa69fa0d861b1	160280	_emanote-static/fonts/Nunito/Nunito-BlackItalic.ttf
8b9e27ba172e5b535b1d0564b4882f74aecc77a4dc4d20fc400bd2b2bc4418c1	152748	_emanote-static/fonts/Nunito/Nunito-Bold.ttf
0e7407a8d11412930384b3545ebaba2ea6915a5239d7d8bd3dca02c00d3ea55b	159820	_emanote-static/fonts/Nunito/Nunito-BoldItalic.ttf
010b96e8ca8b6f4d3b72894902521dbe632ee338f0c31cabdc80382d38afbe25	154852	_emanote-static/fonts/Nunito/Nunito-ExtraBold.ttf
231b5f24ecc9ee00e4c624a5f1e2cb1d438e9816873a16b1061786bbc74c2db4	160700	_emanote-static/fonts/Nunito/Nunito-ExtraBoldItalic.ttf
5a45507eb9ab280700c0da004905c0ac9d774124a10be71cb650ce3e66983113	149904	_emanote-static/fonts/Nunito/Nunito-ExtraLight.ttf
e21c504207f5b6603ea664999ce22ddb00141cbcef322ea25821701f3270496c	154336	_emanote-static/fonts/Nunito/Nunito-ExtraLightItalic.ttf
b8405392315d7210fdfe7d25055441f9b1f69887d6874533911dce35b58e06d2	157328	_emanote-static/fonts/Nunito/Nunito-Italic.ttf
25d4c5a89428f032e3851eed4f903a1c800c2bde74f3893f3ac62782ed67cfbf	151364	_emanote-static/fonts/Nunito/Nunito-Light.ttf
2df606121542fdc49b0d6cab5e29d8b62e994a80329f97658f8a47020470a9c6	156080	_emanote-static/fonts/Nunito/Nunito-LightItalic.ttf
9e2747806c4a30f0d4f39596a13dd97dc5484b96845d945d90b300e1bbdebc72	152932	_emanote-static/fonts/Nunito/Nunito-Regular.ttf
f1e4f2f2fc3d7c308dd2c7535c10c26020928a3e424a93712392d05429945cef	153116	_emanote-static/fonts/Nunito/Nunito-SemiBold.ttf
cfd82b7b688c936da7688fcf1182811836d5b7aebe99106eb9185ff5832fae00	158672	_emanote-static/fonts/Nunito/Nunito-SemiBoldItalic.ttf
26fbd4265ac56714814c97a84e18e6a1acacced8eea9c15fd796ef9942045ca8	2428	_emanote-static/inverted-tree.css
7b791e566b16f2f920d6ad9807aa5d14d8265151861aa6e038f412af31b8ded7	417	attachments/149685.BAMS-review-Stein.pdf.xml
16592b3aaabae6cf5e005af4283c5067f55d7f46b12ac45f079d9a300ec27586	289875	attachments/2013SP_algebra.pdf
fcd2490772a8f2b53196d9f428ebf828bc0d91e210af11a84f5b405dc5eeadb3	88070	attachments/2022-01-09_12-22-51.png
d1b85e224d1002da63d67f16733d900799ced0ac7bbce76fd1251c553cf02347	49044	attachments/2022-01-09_12-23-25.png
6f67726fd40036fbe56f58652844b7082f99e736bb8c59db9a94d97bed50f086	29062	attachments/2022-01-09_12-23-55.png
6224486912d54d3dfd35df81b3f96e975572a3283bc427d7a27dfa5e17b2d502	85220	attachments/2022-01-09_12-24-40.png
cc78bdcf7dc5008ab2ceb279ce2ef46a73f439488dbd22a2350dbe3121ea5ce3	47989	attachments/2022-01-09_12-28-49.png
2eea0ea5a92f08ce1a5d2a901094d2dc946606577555f375d0fcb619bed7dcfe	44418	attachments/2022-01-09_12-58-27.png
870a971ff5e4befdecdb50e3d2b62fec135cca5a9a49ac12917246066715e0fe	45461	attachments/2022-01-09_12-59-50.png
f8faa2b84e3e67d3fed12a924ba5e4a1ea4947d2c9f7ff3f4829d9ef2428c4e2	79285	attachments/2022-01-09_13-01-09.png
04c05c81f9aaefbefebf3ac871b22187c7b4160d0bdada88f7f3ab61055a37a8	138591	attachments/2022-01-09_13-03-01.png
e86f0341013c45e06d19bea8ac1369f7f5fff940ff2917321bc48d698a4da00a	40902	attachments/2022-01-09_13-03-12.png
27ca28550a5186f4927b803fa1aaab9e73275c2c23927f82938bf793a2aebbdc	78252	attachments/2022-01-09_13-03-27.png
da545f74ccf64801ef4e96dc4d67029965529f6c70642829932b53909d4de295	29852	attachments/2022-01-09_13-06-25.png
021e08f3889260365c50a7a8afffe9f89db42ba732cd42c3ea709ef4f1fa83c3	57539	attachments/2022-01-09_13-07-04.png
950acbfea2d24a57fdfaacc7449b8e2012d3faec0a9bcb6252908011d36a4f6c	19391	attachments/2022-01-09_13-07-48.png
ebf570f7d4c63f021fcb8bb08ae04e7eab9877b8850ba11426da4bd261e98657	101790	attachments/2022-01-09_13-08-23.png
75381957438b9f6e3deca6d8fd1145d29f15c580cf7c6047fa58b2a9ca5b0b85	74979	attachments/2022-01-09_13-20-16.png
9c6140518de3efc0f157a5fff560704e8544840404050d7feb123cf8a555f959	32207	attachments/2022-09-17_22-10-43.png
7abd5ba7e906168a3bde5bc7b7e11d2e501dfb2f53bc4371cb6fb65840fbcf63	27661	attachments/2022-09-17_22-24-16.png
61c528e6e9dda8c281c63730563d4e0c17f68078569561b8ee8443c5820d819b	43910	attachments/2022-09-21_00-14-42.png
a56c1b75284f22bbd944a41d14f1adc924eed4d67a9064fc2b6bf101277c6023	29553	attachments/2022-09-21_00-15-32.png
782039acab9d91818b674dd598de00bf805119253534ca0444fb72f471b84fa1	733	attachments/995861.Hartshorne - Solutions by Joe Cutrone and Nick Marshburn.pdf.xml
e84ab5bb9afba484fa4525f2c23a3f06550e2119edb276f516a35b41bc01db2e	2163574	attachments/Algebraic Geometry All Tripos.pdf
cdac34186f1e53a3a94a1c2833a8e8a4ef8a6680aee3b3f56d7001cd99ff81e0	13217152	attachments/Andrew Egbert.pdf
d69a33b3dcdec0655edbb89a0a3851100de435aabbd75034032bd261120e917f	358003	attachments/Bryden R Cais.pdf
fbc6ee0070f00085317e82eb7fd42a0d1e511acf15c6c1db253c7c4832a75661	17097	attachments/Bryden R Cais.pdf.png
fbc6ee0070f00085317e82eb7fd42a0d1e511acf15c6c1db253c7c4832a75661	17097	attachments/Bryden R Cais.pdf_1.png
7deca80454f3a173b2b1b37b1efde483af3d2e6c0433b0530caf6a081d3dcfa2	179162	attachments/Chris Lomont.pdf
17d70e1fd1ce144a8621e66d61341d0eac0496f5b8a23f9f2b2aef1dcb18397f	1537	attachments/Chris Lomont.pdf_1.png
